Split_id	Input_Company_name		CIN	MCA_Company_Name	Company_Address	MCA_Status	status
"sp16,cat_b"	SEA FUNDS MANAGEMENT INDIA		U74140KA2006PTC039866	SEA FUNDS MANAGEMENT INDIA PRIVATE LIMITED	"NO. 106, 106/1, KODANDARAMA COMPLEX 3RD FLOOR GANDHI BAZAR MAIN ROAD, BASAVANAGUDI BANGALORE Bangalore KA 560004 IN"	Active	
"sp16,cat_b"	S R CAPIATL MONTESSORI SCH NDH		AAB-4311	THE REDWOOD MONTESSORI SCHOOL LLP	"Old #10, New #19 Arundale Beach Road Besant Nagar Chennai Chennai TN 600090 IN"	Active	
"sp16,cat_b"	S R CAPITAL PUBL SCH NEW DELHI		U80900TG2016PTC110695	SR EDU CENTRE PRIVATE LIMITED	"H.No.2-5-289,Nakkalagutta Hanamkonda warangal Warangal TG 506001 IN"	Active	
"sp16,cat_b"	SEETHALAKSHMIRAMASWAMY CLG TRI		U85100KA2014PTC076085	TRICOG HEALTH SERVICES PRIVATE LIMITED	"94H, 9TH CROSS 13TH MAIN, RMV EXTN BANGALORE Bangalore KA 560080 IN"	Active	
"sp16,cat_b"	SEHORE AGRI SERVICES PVT LTD		U01403MH2014PTC255411	SEHORE AGRI SERVICES PRIVATE LIMITED	"3rd Floor, Viraj Impex House 47, P Dmello Road , Masjid Bunder East Mumbai Mumbai City MH 400009 IN"	Active	
"sp16,cat_b"	SEKSARIA BISWAN SUGAR FAC LTD		U40102MH1939PLC002892	THE SEKSARIA BISWAN SUGAR FACTORY LIMIITED	"SEKSARIA CHAMBERS, 5TH FLOOR, 139, NAGINDAS MASTER ROAD, FORT, MUMBAI MH 400001 IN"	Active	
"sp16,cat_b"	S U G COL OF EDUAHMEDABAD		L01110MH1933PLC001930	THE RAVALGAON SUGAR FARM LIMITED	RAVALGAONN-4233108TALUKA MALEGAON NASIK MH 423108 IN	Active	
"sp16,cat_b"	SELECT SYNERGIES AND SERVICES		U74120DL1970PTC005271	SELECT SYNERGIES AND SERVICES PRIVATE LIMITED	"206, 2ND FLOOR KANCHENJUNGA BUILDING, BARAKHAMBA ROAD NEW DELHI Central Delhi DL 110001 IN"	Active	
"sp16,cat_b"	SELECTED EVENTS DINING LLP		AAB-6606	SELECTED EVENTS & DINING LLP	"7TH FLOOR, SELECT TOWER-1, SELECT CITYWALK A-3, DISTRICT CENTER, SAKET NEW DELHI South Delhi DL 110017 IN"	Active	
"sp16,cat_b"	SELVADAMODARAN HG SEC SC TRICH		U45200TG2006PTC049847	TRICHY TOLLWAY PRIVATE LIMITED	"3rd Floor 'C' Block TSR Towers, 6-3-1090, Rajbhavan Road, HYDERABAD Hyderabad TG 500082 IN"	Active	
"sp16,cat_b"	SENATOR SECURITIES PVT LTD		U67120DL2000PTC107511	SENATOR SECURITIES PRIVATE LIMITED	215 ASHIRWAD COMPLEX D 1 GREEN PARK NEW DELHI South Delhi DL 000000 IN	Active	
"sp16,cat_b"	SABIC INNOVATIVE PLASTICS IND		U25202GJ2007PTC050658	SABIC INNOVATIVE PLASTICS INDIA PRIVATE LIMITED	Plastics Avenue P O Jawaharnagar GJ 391320 IN	Active	
"sp16,cat_b"	SACHDEVA COLLEGES LTD		U72200DL1992PLC047885	SACHDEVA COLLEGES LIMITED	"29, SOUTH PATEL NAGAR NEW DELHI NEW DELHI West Delhi DL 110008 IN"	Active	
"sp16,cat_b"	SACHDEVA NEW P T COL NEW DELHI		U25203DL2007PTC162064	SACHDEVA POLYCOLOR PRIVATE LIMITED	PLOT NO I-270 SECTOR-3 BAWANA INDUSTRIAL AREA DSIDC NEW DELHI West Delhi DL 110039 IN	Active	
"sp16,cat_b"	SEREGARHA MINES LTD		U10101JH2008PTC013089	SEREGARHA MINES PRIVATE LIMITED	"7 & 8, JD Corporate, 3rd Floor, Near Mahabir Tower Jokhiram Durgadutta Compound, Main Road RANCHI JH 834001 IN"	Active	
"sp16,cat_b"	SACHDEVA NEW PT COL NEW DELHI		U25203DL2007PTC162064	SACHDEVA POLYCOLOR PRIVATE LIMITED	PLOT NO I-270 SECTOR-3 BAWANA INDUSTRIAL AREA DSIDC NEW DELHI West Delhi DL 110039 IN	Active	
"sp16,cat_b"	SACHDEVA PUBL SCH ROHINI DELHI		U00000DL2001PTC110117	SACHDEVA DIAGNOSTICS PRIVATE LIMITED	E-991SARASWATI VIHAR PITAMPURA DELHI DL 110034 IN	Active	
"sp16,cat_b"	SACHDEVA PUBLIC SCHOOL DELHI		U70109DL2006PTC151734	SACHDEVA REALTORS PRIVATE LIMITED.	"G-02, SACHDEVA CORPORATE TOWER, 17, DDA COMMUNITY CENTRE, KARKARDOOMA DELHI DL 110092 IN"	Active	
"sp16,cat_b"	SESHADRIPURA COMPOSITE PUB CLG		U26900GJ2011PLC067758	ASIATIC COMPOSITE LIMITED	"1963/1/121/B, Village: Mankol, Nr. Hathipura Patiya, Sanand Nalsarovar Road Sanand Ahmedabad GJ 382110 IN"	Active	
"sp16,cat_b"	SESHADRIPURAM BOYS HG SC BANG		U00368KA1988PTC009142	RCS TECHNOLOGIES PRIVATE LIMITED	"28/1, II MAIN ROAD, SESHADRIPURAM BANGALORE KA 560020 IN"	Strike Off	
"sp16,cat_b"	SADHANA VIDYALAYA HIGH SCHPUNE		U92111DL2002PTC118164	SADHNA MEDIA PRIVATE LIMITED	38 RANI JHANSI ROADJHANDEWALAN NEW DELHI DL 110055 IN	Active	
"sp16,cat_b"	SESHADRIPURAM COL BANGALORE		U52190KA2014PTC077794	PUJASHAKTHI TEMPLE SERVICES PRIVATE LIMITED	"#22, 1ST FLOOR, RAILWAY PARALLEL ROAD NEHRU NAGAR, SESHADRIPURAM Bangalore Bangalore KA 560020 IN"	Active	
"sp16,cat_b"	SADHU VASWANI HIGH SCH MUMBAI		U80904MH2016PTC282733	GLK PRIVATE LIMITED	"301, Shiv Sai Darshan, Near PNB Bank, Kopri, Thane East, Mumbai Thane MH 400603 IN"	Active	
"sp16,cat_b"	SETH BHAGWANDAS SRSEC PUB S GH		U45209WB2009PTC134676	MOUNTHILL REALTY PRIVATE LIMITED	"Salt Lake Stadium, Between Gate 1 & 2,1st Floor, Bhagwandas Taxi Meter Testing Centre, Salt Lake Kolkata Kolkata WB 700098 IN"	Active	
"sp16,cat_b"	SETH N L HIGH SCHOOL MUMBAI		U18101MH1997PTC110828	ROOP DESIGNS PRIVATE LIMITED	"A/12-3 VISHNU SMRUTI SOCIETY, N L HIGH SCHOOL ROAD NO. 1, BHADRAN NAGAR, MALAD (WEST) MUMBAI MH 400064 IN"	Active	
"sp16,cat_b"	SEVA SADAN SOC GRLS HG SC MUM		U85320WB2006NPL110310	SARALA WOMEN WELFARE SOCIETY	184 ANDUL STATION ROADJHOREHAT HOWRAH WB 711302 IN	Active	
"sp16,cat_b"	SAHIBZADA AJITSINGH PUB SC FER		U55109CH2003PLC025876	BEST FOODS LIMITED	"2867/2, Chandigarh Housing Board Flats, Sector - 49 Chandigarh CH 160047 IN"	Active	
"sp16,cat_b"	SEVEN ISLANDS CRAFT BREWERY		U15490MH2010PTC203164	SEVEN ISLANDS CRAFT BREWERY PRIVATE LIMITED	"1st Floor, Todi Building, Mathuradas Mill Compound Opp. Kamla Mills, Lower Parel (West) Mumbai Mumbai City MH 400013 IN"	Active	
"sp16,cat_b"	SGI STUDIOGALLI INGEGNERIA IND		U74900PN2012FTC142148	SGI STUDIO GALLI INGEGNERIA INDIA PRIVATE LIMITED	"OFFICE-502, PLOT NO-3, LUNKAD TOWER, VIMAN NAGAR PUNE Pune MH 411014 IN"	Active	
"sp16,cat_b"	SAI DREAM PUBLIC SCH NEW DELHI		U74999KA2013PTC067594	SAI INFRAAEQUIPMENTS PRIVATE LIMITED	"Site No. 1, ""Sai Avenue"", Green Glen Layout, Bellandur, Bangalore KA 560103 IN"	Active	
"sp16,cat_b"	SHABRO METALLIC PVT LTD		U74899DL1992PTC051338	SHABRO METALLIC PRIVATE LIMITED	"217, TRIBHUVAN COMPLEX ISHWAR NAGAR MATHURA ROAD NEW DELHI DL 110065 IN"	Active	
"sp16,cat_b"	SAI WARDHA POWER LTD		U40109TG2005PLC047917	SAI WARDHA POWER GENERATION LIMITED	8 2 293 82A 431A ROAD NO 22 JUBILEE HILLS HYDERBAD TG 500033 IN	Active	
"sp16,cat_b"	SAILENDRA SIRKAR SCH KOLKATA		U72300WB2007PTC131347	SUN KNOWLEDGE PRIVATE LIMITED	"PLOT NO. L1, NINTH FLOOR BLOCK-GP, SECTOR-V, SALT LAKE KOLKATA Parganas North WB 700091 IN"	Active	
"sp16,cat_b"	SHAH INTL SCHNEW DELHI		U74999DL2000PTC105046	SHAH TC OVERSEAS PRIVATE LIMITED	"516-517, Pearls Corporate,Mangalam Place, Rohini, Sector-3 Delhi DL 110085 IN"	Active	
"sp16,cat_b"	SHAHEED BHAGAT SINGH PUB S KAR		F03596	RCL FEEDER PTE LTD	303/306 EMCA House 289 Shahid Bhagat Singh Road Mumbai Mumbai City MH 400001 IN	Active	
"sp16,cat_b"	SHAILJA PAPERS LTD		U21012DL2005PLC135970	SHAILJA PAPERS LIMITED	5-C/9 NEW ROHTAK ROADKAROL BAGH NEW DELHI DL 110005 IN	Active	
"sp16,cat_b"	SAINT FRANCIS DESALES S MUM NG		U15122MH2015PTC270117	FOOD SERVICE (INDIA) PRIVATE LIMITED	"Solitaire Corporate Park, CJS No 131, P Village Chakala Building No - 5, 7th Floor, Mumbai Mumbai City MH 400053 IN"	Active	
"sp16,cat_b"	SHAKTI MANDIR PREM VATI PUB SC		U29120MP1995PLC008973	SHAKTI IRRIGATION INDIA LIMITED	"PLOT NO. 25, 26 & 27, INDUSTRIAL AREA RANGWASA ROAD RAU MP 453331 IN"	Active	
"sp16,cat_b"	SAINT JOHNS MODEL ENG HG SC MU		F02631	CONTINENTAL ENGINEERING CORPORATION	"FLAT NO. 211, POCKET A/3 SECTOR-7, ROHINI NEW DELHI North West DL 110085 IN"	Active	
"sp16,cat_b"	SAINT MARY MULTIPURP HG SC MUM		U25199KL2002PTC015698	ST MARYS RUBBERS PRIVATE LIMITED	"XVII/401A, THOTTAM KAVALA VIZHIKKATHODE, KOOVAPPALLY P.O KANJIRAPPALLY Kottayam KL 686518 IN"	Active	
"sp16,cat_b"	SAINT PATRICKS SCHOOL JODHPUR		U45200HR2008PTC037964	ST. PATRICKS REALTY PRIVATE LIMITED	"3rd FLOOR, TOWER D GLOBAL BUSINESS PARK, M.G. ROAD GURGAON HR 122002 IN"	Active	
"sp16,cat_b"	SHALIMAR HINDI HIGH SCH HOWRAH		U55200MH1961PTC012138	SHALIMAR HOTEL PRIVATE LIMITED	AUGUST KRANTI MARG KEMPS CORNER MUMBAI MH 400036 IN	Active	
"sp16,cat_b"	SAINT PAUL HIGH SCHOOL MUMBAI		U74120MH2015PTC270094	SANDEEP NATH PRODUCTIONS PRIVATE LIMITED	"D-302,Om Shree Kartikya,Complex CHSL Nr. ST.Pauls High School, Nr. Nityanand Nagar, Mira Road (e) Thane MH 401107 IN"	Active	
"sp16,cat_b"	SAINT SOLDIER SC MIRA BHAYANDA		U74999MH2017PTC297385	BRACKETS INFINITY PRIVATE LIMITED	"Wing2-002, Om Ram Ashish Chs Ltd Shree Ram Nagar Ph-III, Nr Ramdev Park Mira Rd East, Thane Thane MH 401107 IN"	Active	
"sp16,cat_b"	SAINT XAVIER HIGH SCH MUMBAI		U72300MH2011PTC223194	WEBWYN (INDIA) PRIVATE LIMITED	"A-102, 1st Floor, Gundecha Altura, LBS Marg, Opp St. Xavier's High School, Kanjurmarg W Mumbai Mumbai City MH 400078 IN"	Strike Off	
"sp16,cat_b"	SHANTI KUNJ SOLVENT LTD		U15100PN1994PLC145508	SHANTI KUNJ SOLVENT LIMITED	"A-22, MIDC, ISLAMPUR, TALUKA WALVA, DISTRICT SANGLI ISLAMPUR Sangli MH 415409 IN"	Amalgamated	
"sp16,cat_b"	SHAPOORJI PALLONJI ENERGY GUJ		U40100GJ2008PTC054060	SHAPOORJI PALLONJI ENERGY (GUJARAT) PRIVATE LIMITED	"Venus Amadeus, 301-305, 3rd Floor, Jodhpur Cross Road, Satellite, Ahemdabad Ahmedabad GJ 380015 IN"	Active	
"sp16,cat_b"	SALKIA BIDYAPEETH BOYS SC HOW		L27109WB1981PLC033969	MANGAL STEEL ENTERPRISES LTD	248 G.T. Road (N) Salkia Howrah HOWRAH Howrah WB 711106 IN	Active	
"sp16,cat_b"	SALONI JEWELLERS PVT LTD		U36911MH2002PTC137035	SALONI JEWELLERS PRIVATE LIMITED	"80/B, PATWA CHAWL, 2ND FLOOR, OPP. MUMBADEVI MANDIR, ZAVERI BAZAR, MUMBAI MH 400002 IN"	Active	
"sp16,cat_b"	SHAPOORJI PALLONJI INFRA CAPIT		U65990MH1997PTC108596	SHAPOORJI PALLONJI INFRASTRUCTURE CAPITAL COMPANY PRIVATE LIMITED	70 NAGINDAS MASTER ROAD FORT MUMBAI MH 400023 IN	Active	
"sp16,cat_b"	SHARDA CRONE PERSON HEM		L74110DL1984PLC018467	SABRIMALA INDUSTRIES INDIA LIMITED	"1452, AGGARWAL METRO HEIGHTS PLOT NO. E-5 NETAJI SUBHASH PLACE, PITAMPURA DELHI North West DL 110034 IN"	Active	
"sp16,cat_b"	SALTLAKE SCHOOL KOLKATA		U80901WB2013PLC189882	SALTLAKE INSTITUTE OF ENGINEERING & MANAGEMENT LIMITED	"ASHRAM GN 34/2, SALTLAKE ELECTRONICS COMPLEX KOLKATA Kolkata WB 700091 IN"	Active	
"sp16,cat_b"	SHARDA FORGING AND STAMPING		U74899DL1972PTC006022	SHARDA FORGING AND STAMPING PVT LTD	"201, DDA COMPOUNDJHANDEWALAN EXTN NEW DELHI DL 110005 IN"	Active	
"sp16,cat_b"	SHARDA SADAN GIRLS HIGH SC MUM		L24116MH1933PLC001996	KESAR ENTERPRISES LIMITED	ORIENTIAL HOUSE7 J TATA ROAD CHURCH GATE MUMBAI MH 400020 IN	Active	
"sp16,cat_b"	SAMPSON ENGLISH PRIMAY SC MUM		AAH-6136	PKJN & ASSOCIATES LLP	"59/61, 2nd FLOOR, SONAWALA BUILDING, MUMBAI SAMACHAR MARG,FORT, MUMBAI- 40000 1 MUMBAI Mumbai City MH 400001 IN"	Active	
"sp16,cat_b"	SAMSUNG C AND T INDIA PRVT LTD		U45400HR2007FTC048709	SAMSUNG C&T INDIA PRIVATE LIMITED	"15TH FLOOR, TOWER B, DLF BUILDING NO.5 DLF CYBER CITY, PHASE-III GURGAON Gurgaon HR 122002 IN"	Active	
"sp16,cat_b"	SAMSUNG R D INST IND BLG P LTD		U72200KA2004PTC035309	SAMSUNG R&D INSTITUTE INDIA - BANGALORE PRIVATE LIMITED	"#2870,PhoenixBuilding,BagmaneConstellationBusiness Park,OR Road Doddanekundi Circle,Marathahalli Post Bangalore Bangalore KA 560037 IN"	Active	
"sp16,cat_b"	SANDHESH CL OF ARTS COMM SCI M		L22121GJ1943PLC000183	THE SANDESH LIMITED	"SANDESH BHAVAN, LAD SOCIETY ROAD, B/H VASTRAPUR GAM, P.O.BODAKDEV AHMEDABAD GJ 380054 IN"	Active	
"sp16,cat_b"	SANDHYA PUBLIC SCH NEW DELHI		U55101TG2004PTC043763	SANDHYA HOTELS PRIVATE LIMITED	"SY No. 86,87,90,91, Sandhya Techno-1, Opp Sunshine Hospital, Raidurg Main Road, Hyderabad Hyderabad TG 500032 IN"	Active	
"sp16,cat_b"	SANE GURUJI SCHOOL MUMBAI		AAB-4808	MBRIJ ADVERTISING LLP	"WING-B,FLAT108,1STFlOOR,B-2 REHAB SOC,S.V.ROAD,OPP PION HERITAGE RES,BH SANE GURUJI SCH,SAN TACRUZ(W) MUMBAI Mumbai City MH 400054 IN"	Defunct	
"sp16,cat_b"	SANGAM POWER GENERATION		U40102UP2007PLC032843	SANGAM POWER GENERATION COMPANY LIMITED	"SECTOR-128, NOIDA BHANGEL UP 201304 IN"	Active	
"sp16,cat_b"	SANRAJ NAYAN INVESTMENTS		U67120MH2008PTC180620	SANRAJ NAYAN INVESTMENTS PRIVATE LIMITED	"2ND FLOOR, BAJAJ BHAVAN, 226, JAMNALAL BAJAJ MARG, NARIMAN POINT, MUMBAI MH 400021 IN"	Active	
"sp16,cat_b"	SANSKRIT COLLEGE KOLKATA		U02002WB1970PTC027679	SANSKRIT BOOK DEPOT PVT LTD	28/1 BIDHAN SARANI KOLKATA WB 700006 IN	Strike Off	
"sp16,cat_b"	SANSKRITPATHSHALA GRLS DEG CL		U74300DL2008PTC173449	CL MEDIA PRIVATE LIMIETD	"A-41, Espire Building, Lower Ground Floor, Main Mathura Road, Mohan Co-operative Ind. Area, New Delhi South Delhi DL 110044 IN"	Active	
"sp16,cat_b"	SANT EKNATHSARVODYA GRL BOY S		U64120TN2018PTC121903	ST COURIER PRIVATE LIMITED	NO 199 HARIYAN STREET C-PALLAVARAM CHENNAI Chennai TN 600043 IN	Active	
"sp16,cat_b"	SANT KRIPAL SEC SCH NEW DELHI		U74999DL2014PTC273315	SMARTVIZS PRIVATE LIMITED	"W-81, FIRST FLOOR, BETWEEN W W 157-W 81 GREATER KAILASH, NEAR MTNL NEW DELHI South Delhi DL 110048 IN"	Active	
"sp16,cat_b"	SANT NIRANKARI GRLS SR EC C NI		U74999MH2018FTC304938	GIRL EFFECT ENTERPRISE INDIA PRIVATE LIMITED	"9SE, The Ruby, 29 Senapati Bapat Marg, Dadar (West), MUMBAI Mumbai City MH 400028 IN"	Active	
"sp16,cat_b"	SANT NIRANKARI GRLS SRSEC SC D		U74210MP1963PTC000962	D & D INDIA PRIVATE LIMITED	Dawar Brother Building Hamidia Road BHOPAL MP 462001 IN	Strike Off	
"sp16,cat_b"	SANT NIRANKARI PUB SC FARIDABA		U45204HR2011PTC044688	BKR DEVELOPERS PRIVATE LIMITED	"Shop No. 42,First & Second Floor Bye pass Road,New Baselwa Colony Faridabad HR 121003 IN"	Active	
"sp16,cat_b"	SANT NIRANKARI PUBL SCH NDH		L29130MH1965PLC013251	NRB BEARINGS LIMITED (FULL FLEDGED PUBLIC CO)	"DHANNUR, 15 SIR P. M. ROAD, FORT, MUMBAI MH 400001 IN"	Active	
"sp16,cat_b"	SANT SUJANSINGH JI INTER SC ND		U27202PB1992PTC012760	SANT VALVES PRIVATE LIMITED	GT ROADBYE PASS JALANDHAR PUNJAB PB 000000 IN	Active	
"sp16,cat_b"	SANTHOME HIGH SCHOOL CHENNAI		U93090TN1941PTC000313	CHARI AND MOTISHAW PRIVATE LIMITED	SANTHOME HIGH ROAD MYLAPORE CHENNAI Chennai TN 600004 IN	Strike Off	
"sp16,cat_b"	SANVIJAY ROLLING AND ENGRNG		U27100MH1987PLC045013	SANVIJAY ROLLING AND ENGINEERING LIMITED	"PLOT NO.9, IMAMWADA ROAD NAGPUR NAGPUR MH 440018 IN"	Active	
"sp16,cat_b"	SARADA PRASAD INST S KOLKATA		U80100TG1997NPL036631	INDIAN SCHOOL OF BUSINESS	Gachibowli Hyderabad TG 500032 IN	Active	
"sp16,cat_b"	SARASWATHI MANDIR TRST PRI S T		U93000KA2018PTC110108	SARASWATI KUTIR PRIVATE LIMITED	"Lower Ground floor,#68,Atlantis Building 3rd Main Road,Vyalikaval HBCS Layout BENGALURU Bangalore KA 560045 IN"	Active	
"sp16,cat_b"	SARASWATI MODEL SCH NEW DELHI		U85110DL2007PTC159913	SARASWATI HOSPITALS (INDIA) PRIVATE LIMITED	"187-B, MOUNT KAILASH, EAST OF KAILASH, NEW DELHI South Delhi DL 110065 IN"	Active	
"sp16,cat_b"	SARASWATI NIGH HIGH SCHGURGAON		U51109WB1996PTC077064	SARASWATI TRADERS PVT LTD	4 FAIRLIE PL KOL 1WEF 26092003 HARE ST HARE ST WB 000000 IN	Strike Off	
"sp16,cat_b"	SARASWATI VIDYALAYA SC CL THAN		U92113MH1992PTC065177	SARASWATI STUDIOS PVT.LTD.	"VIJAY HOUSE,95/B HILL ROAD,BANDRA, BOMBAY -50. MH 000000 IN"	Strike Off	
"sp16,cat_b"	SARASWATIVIDYALAYA SRSEC S ANS		U74999TN2016PTC112129	MYGAMESTAT PRIVATE LIMITED	"14A/27, Kattaboman Street, Kumaran Nagar Extension, Padi, Chennai Chennai TN 600050 IN"	Active	
"sp16,cat_b"	SARAT CHANDRA SUR INST KOLKATA		L29120WB1965PLC026533	UT LTD	"Circular Court, 8th Floor, 8, Acharya Jagadish Bose Road, Kolkata Kolkata WB 700017 IN"	Active	
"sp16,cat_b"	SARDAR JASSA SINGH PUBL SC ND		L74100DL1961PLC003413	MAWANA SUGARS LIMITED	5TH FLOOR KIRTI MAHAL 19 RAJENDRA PLACE NEW DELHI DL 110125 IN	Active	
"sp16,cat_b"	SARDAR PATEL PUBL SRSEC SC ND		U55100TN2008PTC068154	FUSION FOODS AND CATERING PRIVATE LIMITED	"No.2&3, 3rd Floor, Gokul Arcade, East Wing, Door No.2&2A, Sardar Patel Road,Adyar Chennai Chennai TN 600020 IN"	Active	
"sp16,cat_b"	SARDAR VALLABHAIPATEL HI SC MU		L29130RJ1986PLC004536	THE HI-TECH GEARS LIMITED	"A-589, INDUSTRIAL COMPLEX, BHIWADI ALWAR RJ 301019 IN"	Active	
"sp16,cat_b"	SARDARI SADAKAURKHALSA GRLS SR		L80301MH2011PLC219291	GLOBAL EDUCATION LIMITED	"Office No112, 1st Floor of Building Panchratna CHSL,M. P.Marg Opera House Girgaon Mumbai Mumbai City MH 400004 IN"	Active	
"sp16,cat_b"	SARDER PATEL PUBL SRSEC SC NDH		AAA-6386	SARDAR LAXMI SAFE VAULT LLP	"G-W-2100, 2nd Floor, G-Tower,Bharat Diamond Bourse Bandra Kurla Complex, Bandra (East, Mumbai Mumbai City MH 400051 IN"	Active	
"sp16,cat_b"	SARVAJANA HR SEC SCHCOIMBATORE		U93090TN1912NPL001384	MUTHIALPET HIGHER SECONDARY SCHOOL	"83, THAMBU CHETTY STREET, CHENNAI TN 600001 IN"	Active	
"sp16,cat_b"	SARVAY GREENHUB PVT LTD		U01403WB2013PTC193887	SARVAY GREENHUB PRIVATE LIMITED	"7, MUNSHI PREMCHAND SARANI HASTINGS KOLKATA Kolkata WB 700022 IN"	Active	
"sp16,cat_b"	SARVODAYA BOYRS SR SEC SCH NDH		U85100BR2015PTC024369	SARVODAYA EMERGENCY HOSPITAL AND RESEARCH CENTRE PRIVATE LIMITED	"C/O MANOJ KUMAR VISWAKARMA, JAYPUR DHANUKI MORE, AGAMKUAN PATNA Patna BR 800007 IN"	Active	
"sp16,cat_b"	SARVODAYA COED SRSEC SC KITCHN		U17124RJ2002PLC017812	SARVODAYA INDIA LIMITED	"A-44-45, 58-59, Post Box No. 69 Chittor Road, Growth Center, Hamirgarh Bhilwara Bhilwara RJ 311025 IN"	Active	
"sp16,cat_b"	SARVODAYA COED SRSEC SC NANAKP		U85100BR2015PTC024369	SARVODAYA EMERGENCY HOSPITAL AND RESEARCH CENTRE PRIVATE LIMITED	"C/O MANOJ KUMAR VISWAKARMA, JAYPUR DHANUKI MORE, AGAMKUAN PATNA Patna BR 800007 IN"	Active	
"sp16,cat_b"	SARVODAYA COMPU MNGT INST ND		U72900HP2009PTC031077	SARVODAYA SCHOOL OF VOCATIONAL TRAINING AND MANAGEMENT STUDIES PRIVATE LIMITED	"ANAND BUILDING, BASEMENT HDFC BANK NEAR D C OFFICE, RAJGARH ROAD SOLAN Solan HP 173212 IN"	Strike Off	
"sp16,cat_b"	SARVODAYA KANYA SECSC KESHAVPU		U93000KA2016PTC085961	2THOUGHTS PRIVATE LIMITED	"Munilakshamma Complex, No.102, Kaveri Rd Arekere Mn Rd,New RTO,Devarachikkanahalli,BTS Lyt Bangalore Bangalore KA 560076 IN"	Active	
"sp16,cat_b"	SARVODAYA SCHOOL MUMBAI		U18209MH2017PTC301852	ARTZILLA RETAIL PRIVATE LIMITED	"F-25, Mithul Enclave, R.C.F. Road, Chembur Mumbai Mumbai City MH 400074 IN"	Active	
"sp16,cat_b"	SARVODYA BOYS SEC SC SANOTH PO		U51909UP2016PTC084388	SARVODYA TRADING PRIVATE LIMITED	NEAR G.C PUBLIC SCHOOL JAWAHAR COLONY muzaffarnagar Muzaffarnagar UP 251001 IN	Active	
"sp16,cat_b"	SARVODYA BOYS SRSEC SC A BLK V		U51909UP2016PTC084388	SARVODYA TRADING PRIVATE LIMITED	NEAR G.C PUBLIC SCHOOL JAWAHAR COLONY muzaffarnagar Muzaffarnagar UP 251001 IN	Active	
"sp16,cat_b"	SARVODYA BOYS SRSEC SC CHATTAR		U45200MH1986PTC040853	SARVODAY BUILDERS PVT LTD	SHROFF WADI DATTA MANDIR RDMALAD (E) MUMBAI MH 400097 IN	Active	
"sp16,cat_b"	SARVODYA BOYS SRSEC SC NO 1 I		U51909UP2016PTC084388	SARVODYA TRADING PRIVATE LIMITED	NEAR G.C PUBLIC SCHOOL JAWAHAR COLONY muzaffarnagar Muzaffarnagar UP 251001 IN	Active	
"sp16,cat_b"	SARVODYA COED SEC SC FUBLOCKPI		U74899DL1995PLC069616	BAR CODE INDIA LIMITED	"5th Floor, Punj Essen House, 17-18, Nehru Place, New Delhi South Delhi DL 110019 IN"	Active	
"sp16,cat_b"	SARVODYA COED SECSC AYA NGR ND		U51909UP2016PTC084388	SARVODYA TRADING PRIVATE LIMITED	NEAR G.C PUBLIC SCHOOL JAWAHAR COLONY muzaffarnagar Muzaffarnagar UP 251001 IN	Active	
"sp16,cat_b"	SARVODYA COED SRSEC S GPBLCK P		U74210GJ2007PTC050384	DESIGN CODE PRIVATE LIMITED	"B-3, 1ST FLOOR, MANIKYA FLATS, OPP. 7-B, SWASTIK SOCIETY-II, NAVRANGPURA AHMEDABAD GJ 380009 IN"	Active	
"sp16,cat_b"	SARVODYA COED SRSEC SC 1 QUTAB		U17119MH1995PTC087328	SARVODAYA TEXCOM PRIVATE LIMITED	"4 SUSHILA SADAN CHS LIMITED, OPP.HICO LIMITED,MOGAL LANE,MAHIM (W) MUMBAI MH 400016 IN"	Active	
"sp16,cat_b"	SARVODYA COED SRSEC SC NO2 LUD		U51909UP2016PTC084388	SARVODYA TRADING PRIVATE LIMITED	NEAR G.C PUBLIC SCHOOL JAWAHAR COLONY muzaffarnagar Muzaffarnagar UP 251001 IN	Active	
"sp16,cat_b"	SARVODYA COED SRSEC SC PRESIDE		U51909UP2016PTC084388	SARVODYA TRADING PRIVATE LIMITED	NEAR G.C PUBLIC SCHOOL JAWAHAR COLONY muzaffarnagar Muzaffarnagar UP 251001 IN	Active	
"sp16,cat_b"	SARVODYA COED SRSEC SC SHAHDAR		U51909UP2016PTC084388	SARVODYA TRADING PRIVATE LIMITED	NEAR G.C PUBLIC SCHOOL JAWAHAR COLONY muzaffarnagar Muzaffarnagar UP 251001 IN	Active	
"sp16,cat_b"	SARVODYA GIRLS SRSEC S MADAN P		U15139DL1996PTC077452	MCCAIN FOODS INDIA PRIVATE LIMITED	"GROUND FLOOR, THE CRESCENT, PLOT NO. 1 TO 7 LSC, LADO SARAI, NEW DELHI South West Delhi DL 110030 IN"	Active	
"sp16,cat_b"	SARVODYA GRLS SEC SC KOLTA MUB		U24134WB1991PLC051895	HOLOFLEX LIMITED	"23, BRABOURNE ROAD 6TH FLOOR KOLKATA WB 700001 IN"	Active	
"sp16,cat_b"	SARVODYA GRLS SEC SC VARUN MAR		L28990MH1996PLC097945	VARUN INDUSTRIES LIMITED	13 SHANKESHWAR DARSHAN CO-OPSOC LTD A G PAWAR CROSS LANE BYCULLA MUMBAI MH 400027 IN	Under Liquidation	
